,match_id,duration,leagueid,match_seq_num,series_id,series_type,patch,dire_team_id,radiant_team_id,radiant_win
0,5106422522,5100,11371,4284607107,384792,1,41,5,7422789,False
1,5062680040,4091,11371,4247128498,375453,2,41,5,1520578,False
2,5063210591,4428,11371,4247616554,375492,2,41,7220047,6711290,False
3,5103696832,3169,11371,4282213214,384267,1,41,67,6214973,True
4,5062030797,2421,11371,4246559369,375304,1,41,6711290,6214973,True
5,5061569355,3074,11371,4246177736,375261,1,41,7220047,6711290,True
6,5062610216,3548,11371,4247062843,375445,1,41,1375614,1520578,True
7,5062371349,2334,11371,4246840739,375412,1,41,7438641,7390454,False
8,5063038875,2822,11371,4247436110,375467,1,41,7422789,6711721,False
9,5062773143,3738,11371,4247208374,375452,2,41,3586078,6738815,False
10,5062314592,3285,11371,4246799803,375409,1,41,7220281,7298091,False
11,5061519731,2949,11371,4246132257,375244,1,41,7225724,6738815,True
12,5063703710,1940,11371,4247981135,375608,2,41,7390454,7438641,False
13,5061739614,3622,11371,4246344331,375265,1,41,1883502,6711721,False
14,5063711448,2920,11371,4247992472,375603,2,41,67,7298091,True
15,5062465394,3044,11371,4246932035,375428,1,41,7408305,5892936,True
16,5063429999,3096,11371,4247767104,375492,2,41,6711290,7220047,False
17,5063678817,2423,11371,4247960264,375603,2,41,67,7298091,True
18,5062366347,3965,11371,4246846382,375409,1,41,7298091,7220281,False
19,5062209230,2373,11371,4246707467,375340,1,41,7389602,7220281,True
20,5062554895,3423,11371,4247013733,375445,1,41,1375614,1520578,True
21,5103509481,2742,11371,4282051784,384213,1,41,3586078,7220047,False
22,5103648094,3859,11371,4282178014,384267,1,41,67,6214973,True
23,5107954335,2557,11371,4285896212,385171,1,41,7422789,7203342,True
24,5108174507,2516,11371,4286072721,385232,2,41,5,7203342,False
25,5104992075,3745,11371,4283339899,384460,1,41,7203342,3586078,False
26,5063207905,2242,11371,4247562560,375491,2,41,7422789,7441226,False
27,5103574885,2636,11371,4282106260,384213,1,41,3586078,7220047,False
28,5062802241,3705,11371,4247232081,375453,2,41,5,1520578,True
29,5104904311,2671,11371,4283255428,384460,1,41,3586078,7203342,True
30,5062411190,2050,11371,4246873684,375409,1,41,7298091,7220281,False
31,5061273672,3485,11371,4245924487,375230,1,41,3586078,3785359,False
32,5061665863,2446,11371,4246254973,375261,1,41,7220047,6711290,True
33,5062969656,2814,11371,4247366144,375453,2,41,5,1520578,False
34,5062887155,3008,11371,4247295912,375453,2,41,5,1520578,False
35,5061913662,3498,11371,4246483416,375296,1,41,1883502,7441226,False
36,5106538875,2258,11371,4284665963,384792,1,41,7422789,5,False
37,5062245048,1817,11371,4246725636,375341,1,41,67,7298091,True
38,5063516529,2751,11371,4247806153,375492,2,41,7220047,6711290,False
39,5061430527,3264,11371,4246058654,375246,1,41,1375614,6209804,False
40,5063386273,2079,11371,4247707547,375491,2,41,7422789,7441226,False
